Function,cyclomatic_complexity
"public class Linearinterp {

    public double linearinterp(double val, double min, double max) {
        double denominator = (max-min);
        if ( denominator == 0 )
            return 0;
        return (val-min)/denominator;
}",2
"public class Choosehighwatermark {

    public int choosehighwatermark(int capacity, double maxLoad) {
        return Math.min(capacity - 2, (int) (capacity * maxLoad)); // makes
                                                                    // sure
                                                                    // there is
                                                                    // always at
                                                                    // least one
                                                                    // FREE slot
}",1
"public class Chooselowwatermark {

    public int chooselowwatermark(int capacity, double minLoad) {
        return (int) (capacity * minLoad);
}",1
"public class Compare {

    public int compare(byte x1, byte x2) {
        return ( x1 < x2 ? -1 : x1 > x2 ? 1 : 0 );
}",1
"public class Compare {

    public int compare(int x1, int x2) {
        return ( x1 < x2 ? -1 : x1 > x2 ? 1 : 0 );
}",1
"public class Compare {

    public int compare(long x1, long x2) {
        return ( x1 < x2 ? -1 : x1 > x2 ? 1 : 0 );
}",1
"public class Compare {

    public int compare(float x1, float x2) {
        return Float.compare(x1, x2);
}",1
"public class Compare {

    public int compare(double x1, double x2) {
        return Double.compare(x1, x2);
}",1
"public class Compare {

    public int compare(boolean x1, boolean x2) {
        return ( x1 ? (x2 ? 0 : 1) : (x2 ? -1 : 0) );
}",1
"public class Adjustcolorcomponent {

    public int adjustcolorcomponent(int base, int adjBright, int adjDark) {
        if (base > 128) {
            base -= adjBright;
}",4
"public class Eval {

    public float eval(float t, float p1, float p2) {
            // Use optimzied version of the normal Bernstein basis form of Bezier:
            // (3*(1-t)*(1-t)*t*p1)+(3*(1-t)*t*t*p2)+(t*t*t), since p0=0, p3=1
            // The above unoptimized version is best using -server, but since we are
            // probably doing client-side animation, this is faster.
            float compT = 1 - t;
            return t * (3 * compT * (compT * p1 + t * p2) + (t * t));
}",1
"public class Evalderivative {

    public float evalderivative(float t, float p1, float p2) {
            // use optimzed version of Berstein basis Bezier derivative:
            // (3*(1-t)*(1-t)*p1)+(6*(1-t)*t*(p2-p1))+(3*t*t*(1-p2)), since p0=0, p3=1
            // The above unoptimized version is best using -server, but since we are
            // probably doing client-side animation, this is faster.
            float compT = 1 - t;
            return 3 * (compT * (compT * p1 + 2 * t * (p2 - p1)) + t * t * (1 - p2));
}",1
"public class Dodoubleclick {

    public boolean dodoubleclick(int x, int y) {
        return false;
}",1
"public class Dopopup {

    public boolean dopopup(int x, int y) {
        return false;
}",1
"public class Hash {

    public int hash(long value) {
		return (int)(value ^ (value >>> 32));
}",1
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Sigmoidtransfer {

    public double sigmoidtransfer(double value) {
    	return (1.0 / (1.0 + Math.exp(-value)));
}",1
"public class Sigmoidderivate {

    public double sigmoidderivate(double value) {
    	return (value * (1.0 - value));
}",1
"public class Sigmoidtransfer {

    public double sigmoidtransfer(double value) {
    	return (1.0 / (1.0 + Math.exp(-value)));
}",1
"public class Sigmoidderivate {

    public double sigmoidderivate(double value) {
    	return (value * (1.0 - value));
}",1
"public class Isalessthanb {

    public boolean isalessthanb(int a, int b) {
        return (a < b) ? true : false;
}",1
"public class Lookforselectableposition {

    public int lookForSelectablePosition(int position, boolean lookDown) {
        return position;
}",1
"public class Extract {

    public int extract(int bits, int lowest, int size) {
		if (size == 32)
			return (bits >> lowest);
		else
			return ((bits >> lowest) & ((1 << size) - 1));
}",2
"public class Extract {

    public long extract(long bits, int lowest, int size) {
		if (size == 64)
			return (bits >> lowest);
		else
			return ((bits >> lowest) & ((1L << size) - 1));
}",2
"public class Test {

    public boolean test(long flag, long bits) {
		return ((bits & flag) != 0);
}",1
"public class Stop {

    public int stop(int exitCode) {
        return exitCode;
}",1
"public class Calculatetime {

    public double calculatetime(double fileSize, double speed) {
        return ((fileSize * 1024) / speed);
}",1
"public class Hash {

    public int hash(int aSeed, float aFloat) {
        return hash(aSeed, Float.floatToIntBits(aFloat));
}",1
"public class Hash {

    public int hash(int aSeed, double aDouble) {
        return hash(aSeed, Double.doubleToLongBits(aDouble));
}",1
"public class Isleapyear {

    public boolean isleapyear( int aYear ) {
    	// divisible by 4
    	// divisible by 4 and not 100  (1900 is not a leap year)
    	// divisible by 4 and not 100 unless divisible by 400

    	return (aYear % 4 == 0) && ((aYear % 100 != 0) || (aYear % 400 == 0));
}",3
"public class Even {

    public boolean even(double n) {
        return n % 2 == 0;
}",1
"public class Odd {

    public boolean odd(double n) {
        return n % 2 != 0;
}",1
"public class Pointdelta {

    public double pointdelta(int amount, boolean closed) {
        double delta = 1;
        if (closed) {
            if (amount > 0) {
                delta = 1.0 / amount;
}",4
"public class Linelength {

    public double linelength(double x0, double y0, double x1, double y1) {
        x0 = Math.abs(x0 - x1);
        x0 *= x0;
        y0 = Math.abs(y0 - y1);
        y0 *= y0;
        return Math.sqrt(x0 + y0);
}",1
"public class Isnumeric {

    public boolean isnumeric(char c) {
        return c >= '0' && c <= '9';
}",2
"public class Distance {

    public double distance(double x0, double y0, double x1, double y1) {
        return Math.sqrt(Math.pow(x1 - x0, 2) + Math.pow(y1 - y0, 2));
}",1
"public class Clamp {

    public float clamp(float v) {
        return 0 > v ? 0 : 1 < v ? 1 : v;
}",1
"public class Clamp {

    public double clamp(double v) {
        return 0 > v ? 0 : 1 < v ? 1 : v;
}",1
"public class Clamp {

    public float clamp(float v, float min, float max) {
        return min > v ? min : max < v ? max : v;
}",1
"public class Clamp {

    public double clamp(double v, double min, double max) {
        return min > v ? min : max < v ? max : v;
}",1
"public class Snap {

    public double snap(double v, double distance, double strength) {
        return (v * (1.0 - strength)) + (strength * Math.round(v / distance) * distance);
}",1
"public class Ismask {

    public boolean ismask(int bs, int mask) {
		return 0 != (mask & bs);
}",1
"public class Ismaskall {

    public boolean ismaskall(int bs, int mask) {
		return 0 == ~((~mask) | bs);
}",1
"public class Extract {

    public int extract(int bs, int low, int high) {
		bs = bs >> low;
		int mask = 0;
		for (int i = 0; i < (high - low); i++) {
			mask += 1 << i;
}",2
"public class Ismask {

    public boolean ismask(int bs, int mask) {
		return 0 != (mask & bs);
}",1
"public class Ismaskall {

    public boolean ismaskall(int bs, int mask) {
		return 0 == ~((~mask) | bs);
}",1
"public class Extract {

    public int extract(int bs, int low, int high) {
		bs = bs >> low;
		int mask = 0;
		for (int i = 0; i < (high - low); i++) {
			mask += 1 << i;
}",2
"public class Getangleforvalue {

    private double getangleforvalue(double value, double minAngle, double maxAngle, double min,
      double max) {
    double angleDiff = maxAngle - minAngle;
    double diff = max - min;
    return Math.toRadians(minAngle + (value - min) * angleDiff / diff);
}",1
"public class Roundup {

    public double roundup(final double val) {
    int exponent = (int) Math.floor(Math.log10(val));
    double rval = val * Math.pow(10, -exponent);
    if (rval > 5.0) {
      rval = 10.0;
}",4
"public class Fittocolor {

    public int fittocolor(int color, int change) {
		if(color + change < 0 || color + change > 255)
			return 255 - color;
		return change;
}",3
"public class Onballoontap {

    public boolean onballoontap(int index) {
		return false;
}",1
"public class Onballoontap {

    public boolean onballoontap(int index) {
		return false;
}",1
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Getoppositedirection {

    public int getOppositeDirection(int prevDir) {
		int dir;
		if (prevDir == 0) {
			dir = 4;
}",5
"public class Countdx {

    public float countdx(int val) {
		float dX = 0;
		if (Math.abs(val) == 1) {
			dX += 0.5f;
}",5
"public class Countdy {

    public int countdy(int val) {
		int dY = 0;
		if (Math.abs(val) != 4) {
			if (val > 0) {
				dY = 1;
}",4
"public class Getitemid {

    public long getitemid(int position) { 
          return position;
}",1
"public class Getmachinenum {

    public int getmachinenum(int x, int y) {
		return (y * 8) + x;
}",1
"public class Getskycolorbytemp {

    public int getskycolorbytemp(float par1) {
        par1 /= 3F;

        if (par1 < -1F)
        {
            par1 = -1F;
}",3
"public class Getskycolorbytemp {

    public int getskycolorbytemp(float par1) {
        return 0;
}",1
"public class Damagedropped {

    public int damagedropped(int par1) {
        return 0;
}",1
"public class Getrendercolor {

    public int getrendercolor(int par1) {
        return 0xffffff;
}",1
"public class Isblockfootofbed {

    public boolean isblockfootofbed(int par0) {
        return (par0 & 8) != 0;
}",1
"public class Isbedoccupied {

    public boolean isbedoccupied(int par0) {
        return (par0 & 4) != 0;
}",1
"public class Getblocktexturefromsideandmetadata {

    public int getblocktexturefromsideandmetadata(int par1, int par2) {
        if (par1 == 1)
        {
            return 138;
}",2
"public class Damagedropped {

    public int damagedropped(int par1) {
        return par1;
}",1
"public class Getblockfromdye {

    public int getblockfromdye(int par0) {
        return ~par0 & 0xf;
}",1
"public class Getdyefromblock {

    public int getdyefromblock(int par0) {
        return ~par0 & 0xf;
}",1
"public class Getdirection {

    public int getdirection(int par0) {
        return par0 & 3;
}",1
"public class Isendereyeinserted {

    public boolean isendereyeinserted(int par0) {
        return (par0 & 4) != 0;
}",1
